2017/4/30 00:00	 19221.376893	18356.286993	-3291.720993	-26453.811160	-2571.084784	-3291.720993
2017/4/30 00:15	 17389.837257	19480.447636	-5996.520735	-25952.642110	-2890.440703	-5996.520735
2017/4/30 00:30	 15266.748176	20278.021301	-8600.774586	-25172.558298	-3257.922114	-8600.774586
2017/4/30 00:45	 12887.921095	20735.920730	-11060.931456	-24132.013850	-3704.433323	-11060.931456
2017/4/30 01:00	 10293.292491	20846.612456	-13335.843767	-22856.313489	-4257.000694	-13335.843767
2017/4/30 01:15	 7526.301832	20608.223518	-15387.397312	-21376.724573	-4937.584669	-15387.397312
2017/4/30 01:30	 4633.223040	20024.571046	-17181.098748	-19729.384804	-5762.080924	-17181.098748
2017/4/30 01:45	 1662.456047	19105.114478	-18686.614960	-17954.043464	-6739.546174	-18686.614960
2017/4/30 02:00	 -1336.214853	17864.830229	-19878.258569	-16092.679448	-7871.676914	-19878.258569
2017/4/30 02:15	 -4312.388900	16324.008795	-20735.413744	-14188.043621	-9152.561355	-20735.413744
2017/4/30 02:30	 -7215.835533	14507.974452	-21242.896272	-12282.175941	-10568.716067	-21242.896272
2017/4/30 02:45	 -9997.291610	12446.728148	-21391.241684	-10414.949371	-12099.409520	-21391.241684
2017/4/30 03:00	 -12609.260110	10174.514714	-21176.915053	-8622.692570	-13717.265144	-21176.915053
2017/4/30 03:15	 -15006.800128	7729.316450	-20602.436172	-6936.941798	-15389.126725	-20602.436172
2017/4/30 03:30	 -17148.296830	5152.276223	-19676.413956	-5383.369179	-17077.159329	-19676.413956
2017/4/30 03:45	 -18996.198849	2487.054745	-18413.484550	-3980.929504	-18740.149741	-18413.484550
2017/4/30 04:00	 -20517.709535	-220.871688	-16834.148482	-2741.260963	-20334.961942	-16834.148482
2017/4/30 04:15	 -21685.417555	-2924.964580	-14964.503581	-1668.366920	-21818.095796	-14964.503581
2017/4/30 04:30	 -22477.851863	-5578.417307	-12835.872181	-758.595894	-23147.291338	-12835.872181
2017/4/30 04:45	 -22879.945953	-8134.977175	-10484.323453	-0.925800	-24283.117172	-10484.323453
2017/4/30 05:00	 -22883.396923	-10549.780603	-7950.094354	622.453482	-25190.479892	-7950.094354
2017/4/30 05:15	 -22486.905991	-12780.184656	-5276.915788	1135.277617	-25839.992369	-5276.915788
2017/4/30 05:30	 -21696.289354	-14786.576769	-2511.253803	1566.096197	-26209.142813	-2511.253803
2017/4/30 05:45	 -20524.450685	-16533.143298	298.521090	1946.954200	-26283.212752	298.521090
2017/4/30 06:00	 -18991.210197	-17988.577456	3103.020228	2311.919051	-26055.901710	3103.020228
2017/4/30 06:15	 -17122.989185	-19126.707694	5852.759781	2695.513831	-25529.628102	5852.759781
2017/4/30 06:30	 -14952.353364	-19927.029057	8499.099225	3131.122670	-24715.489657	8499.099225
2017/4/30 06:45	 -12517.422856	-20375.122254	10995.172745	3649.436748	-23632.881611	10995.172745
2017/4/30 07:00	 -9861.161058	-20462.948226	13296.790555	4277.008404	-22308.786310	13296.790555
2017/4/30 07:15	 -7030.558780	-20189.009666	15363.287520	5034.976529	-20776.762967	15363.287520
2017/4/30 07:30	 -4075.733446	-19558.375059	17158.297927	5938.018946	-19075.680042	17158.297927
2017/4/30 07:45	 -1048.965779	-18582.565103	18650.437617	6993.577133	-17248.244371	18650.437617
2017/4/30 08:00	 1996.301894	-17279.305609	19813.877699	8201.386129	-15339.390117	19813.877699
2017/4/30 08:15	 5006.481014	-15672.154993	20628.797802	9553.328445	-13394.596294	20628.797802
2017/4/30 08:30	 7928.841449	-13790.017889	21081.710731	11033.616107	-11458.203860	21081.710731
2017/4/30 08:45	 10712.482433	-11666.559374	21165.654552	12619.290407	-9571.802188	21165.654552
2017/4/30 09:00	 13309.248821	-9339.536288	20880.252053	14281.015253	-7772.750196	20880.252053
2017/4/30 09:15	 15674.574519	-6850.063526	20231.641231	15984.127975	-6092.890081	20231.641231
2017/4/30 09:30	 17768.238018	-4241.833707	19232.283646	17689.901407	-4557.501911	19232.283646
2017/4/30 09:45	 19555.018385	-1560.308454	17900.660102	19356.963538	-3184.535929	17900.660102
2017/4/30 10:00	 21005.243427	1148.101217	16260.865152	20942.816158	-1984.146967	16260.865152
2017/4/30 10:15	 22095.224987	3836.849210	14342.113270	22405.391658	-958.542515	14342.113270
2017/4/30 10:30	 22807.579306	6460.048730	12178.170356	23704.587534	-102.143316	12178.170356
2017/4/30 10:45	 23131.432981	8973.233964	9806.724402	24803.720839	597.956587	9806.724402
2017/4/30 11:00	 23062.517211	11334.078214	7268.709029	25670.849569	1161.254275	7268.709029
2017/4/30 11:15	 22603.154774	13503.059507	4607.592957	26279.914460	1612.860128	4607.592957
2017/4/30 11:30	 21762.145416	15444.066587	1868.647654	26611.662443	1982.318814	1868.647654
2017/4/30 11:45	 20554.556252	17124.939732	-901.795533	26654.321764	2302.276006	-901.795533
2017/4/30 12:00	 19001.424289	18517.942328	-3657.088578	26404.008133	2607.041927	-3657.088578
2017/4/30 12:15	 17129.378382	19600.160302	-6351.001135	25864.850871	2931.105091	-6351.001135
2017/4/30 12:30	 14970.187969	20353.827372	-8938.437846	25048.837640	3307.650130	-8938.437846
2017/4/30 12:45	 12560.245791	20766.574848	-11376.131241	23975.385663	3767.132540	-11376.131241
2017/4/30 13:00	 9939.991571	20831.605165	-13623.303569	22670.656192	4335.960564	-13623.303569
2017/4/30 13:15	 7153.283416	20547.788588	-15642.291346	21166.637128	5035.330393	-15642.291346
