2017/3/24 18:00	 -17734.581803	4054.583536	-19400.085424	4793.754586	17549.215263	-19400.085424
2017/3/24 18:15	 -19435.714810	1329.001732	-18059.080838	3407.060391	19180.854915	-18059.080838
2017/3/24 18:30	 -20802.585293	-1419.405925	-16407.457523	2185.826534	20736.065934	-16407.457523
2017/3/24 18:45	 -21810.401504	-4143.285130	-14472.611541	1132.802494	22171.539954	-14472.611541
2017/3/24 19:00	 -22440.434695	-6795.369408	-12287.058078	243.102640	23445.491161	-12287.058078
2017/3/24 19:15	 -22680.437199	-9329.318437	-9887.928460	-495.458298	24519.236022	-9887.928460
2017/3/24 19:30	 -22524.951585	-11700.562645	-7316.367117	-1101.733458	25358.682803	-7316.367117
2017/3/24 19:45	 -21975.498560	-13867.136577	-4616.835875	-1600.336379	25935.669208	-4616.835875
2017/3/24 20:00	 -21040.633427	-15790.482188	-1836.336255	-2020.490697	26229.090722	-1836.336255
2017/3/24 20:15	 -19735.863920	-17436.202514	976.436333	-2394.681233	26225.769475	976.436333
2017/3/24 20:30	 -18083.425764	-18774.746218	3771.989542	-2757.160585	25921.023290	3771.989542
2017/3/24 20:45	 -16111.916467	-19782.004392	6500.962598	-3142.372948	25318.906814	6500.962598
2017/3/24 21:00	 -13855.792186	-20439.802715	9115.064851	-3583.361876	24432.110629	9115.064851
2017/3/24 21:15	 -11354.737005	-20736.274701	11568.001625	-4110.230487	23281.519415	11568.001625
2017/3/24 21:30	 -8652.918256	-20666.105040	13816.364367	-4748.721063	21895.445648	13816.364367
2017/3/24 21:45	 -5798.145305	-20230.635939	15820.462836	-5518.976107	20308.570166	15820.462836
2017/3/24 22:00	 -2840.952365	-19437.833624	17545.078689	-6434.534877	18560.634344	17545.078689
2017/3/24 22:15	 166.371754	-18302.116497	18960.122388	-7501.608634	16694.939824	18960.122388
2017/3/24 22:30	 3170.782832	-16844.050685	20041.178538	-8718.665058	14756.720057	20041.178538
2017/3/24 22:45	 6119.484908	-15089.922596	20769.928553	-10076.338104	12791.453002	20769.928553
2017/3/24 23:00	 8960.914646	-13071.201415	21134.443530	-11557.664816	10843.185958	21134.443530
2017/3/24 23:15	 11645.684272	-10823.907102	21129.344299	-13138.636281	8952.941628	21129.344299
2017/3/24 23:30	 14127.463235	-8387.901308	20755.829530	-14789.036445	7157.269510	20755.829530
2017/3/24 23:45	 16363.781616	-5806.119698	20021.576330	-16473.530814	5486.998929	20021.576330
2017/3/25 00:00	 18316.741553	-3123.764461	18940.520831	-18152.957497	3966.239987	18940.520831
2017/3/25 00:15	 19953.626318	-387.475335	17532.528759	-19785.765980	2611.667082	17532.528759
2017/3/25 00:30	 21247.400000	2355.503395	15822.967830	-21329.544580	1432.107194	15822.967830
2017/3/25 00:45	 22177.093910	5058.144020	13842.195048	-22742.575767	428.442196	13842.195048
